geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
26700,-22.521279140744635,-43.741417860407196,mendes,RJ
26700,-22.521279140744635,-43.741417860407196,mendes,RJ
26700,-22.528880555761496,-43.716213658024714,mendes,RJ
26700,-22.51830605519948,-43.738514386663994,mendes,RJ
26700,-22.51830605519948,-43.738514386663994,mendes,RJ
26900,-22.452478549244734,-43.46317335767761,miguel pereira,RJ
26900,-22.45359343314335,-43.47295457178026,miguel pereira,RJ
26900,-22.45359343314335,-43.47295457178026,miguel pereira,RJ
26900,-22.459892510066243,-43.48063461427284,miguel pereira,RJ
26900,-22.449131543988397,-43.46709555425258,miguel pereira,RJ
26900,-22.449873825326165,-43.461161233219315,miguel pereira,RJ
26900,-22.467134919395786,-43.474285525510304,miguel pereira,RJ
26900,-22.45359343314335,-43.47295457178026,miguel pereira,RJ
27197,-22.513044598746074,-44.00489930000448,pinheiral,RJ
27143,-22.464758274417832,-43.8351837353948,barra do pirai,RJ
27175,-22.63352688849488,-43.904082665991226,pirai,RJ
27123,-22.478441486823574,-43.83199652432084,barra do piraí,RJ
27110,-22.47731102808044,-43.835088178126185,barra do pirai,RJ
27170,-22.378783285118406,-43.86617963279234,ipiabas,RJ
27130,-22.46602000009508,-43.82182832275393,barra do pirai,RJ
27110,-22.477523100203754,-43.83713641299201,barra do piraí,RJ
27155,-22.502101382491936,-43.93172105359986,vargem alegre,RJ
27155,-22.501725042955496,-43.92803738686913,vargem alegre,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27110,-22.476926767863684,-43.839575481247714,barra do pirai,RJ
27170,-22.375267831665973,-43.87040473643472,ipiabas,RJ
27150,-22.493930941359828,-43.83236191613519,barra do pirai,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27143,-22.502515555305724,-43.81479770624312,barra do pirai,RJ
27197,-22.513044598746074,-44.00489930000448,pinheiral,RJ
27150,-22.50967275131754,-43.819268899275954,barra do piraí,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27155,-22.498125376756963,-43.93580897228397,vargem alegre,RJ
27115,-22.45758920311521,-43.82846568193151,barra do pirai,RJ
27115,-22.4552551318289,-43.81343155492869,barra do pirai,RJ
27143,-22.505592207891468,-43.81907602592284,barra do pirai,RJ
27150,-22.484141416534403,-43.82856386495557,barra do pirai,RJ
27150,-22.497376019712156,-43.83460098714256,barra do piraí,RJ
27143,-22.51335085747161,-43.80572683804357,barra do pirai,RJ
27143,-22.512740737367967,-43.80356149323178,barra do pirai,RJ
27155,-22.502804521374443,-43.931546317996485,vargem alegre,RJ
27130,-22.463985258868398,-43.81500927773184,barra do pirai,RJ
27115,-22.45543643771426,-43.812720586613096,barra do piraí,RJ
27143,-22.504861201067005,-43.816395938849965,barra do pirai,RJ
27197,-22.518855213970664,-43.99993859700629,pinheiral,RJ
27123,-22.47852248713321,-43.831536999010254,barra do pirai,RJ
27115,-22.455010679527845,-43.8148598488013,barra do pirai,RJ
27130,-22.462577839305776,-43.811440499961634,barra do pirai,RJ
27110,-22.477332976888018,-43.83472594741029,barra do pirai,RJ
27197,-22.518855213970664,-43.99993859700629,pinheiral,RJ
27130,-22.45809930701882,-43.80670836050643,barra do piraí,RJ
27197,-22.506564393091644,-44.00636244295476,pinheiral,RJ
27110,-22.473659756480444,-43.83402589954123,barra do pirai,RJ
27123,-22.480448930799913,-43.83454657924968,barra do pirai,RJ
27175,-22.62661293297096,-43.89962160093819,pirai,RJ
27123,-22.47852248713321,-43.831536999010254,barra do pirai,RJ
27130,-22.461885,-43.817643000000004,barra do pirai,RJ
27110,-22.477523100203754,-43.83713641299201,barra do piraí,RJ
27150,-22.487468895719783,-43.83311697190274,barra do pirai,RJ
27115,-22.45884024114105,-43.82741565573392,barra do pirai,RJ
27123,-22.47598354113778,-43.828831422772794,barra do pirai,RJ
27150,-22.487919297009153,-43.82868620487595,barra do pirai,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27143,-22.51785634157964,-43.80572720465076,barra do piraí,RJ
27150,-22.487468895719783,-43.83311697190274,barra do pirai,RJ
27155,-22.501526166339275,-43.93145517591561,vargem alegre,RJ
27130,-22.464843591379317,-43.819719917494375,barra do piraí,RJ
27130,-22.462076172741153,-43.81174613374855,barra do pirai,RJ
27150,-22.483850335990414,-43.8273937466406,barra do pirai,RJ
27115,-22.448335282035256,-43.80070454799861,barra do piraí,RJ
27155,-22.501748197538035,-43.92816436400274,vargem alegre,RJ
27110,-22.474761799460214,-43.831606136010436,barra do pirai,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27115,-22.46016520902954,-43.82459249734387,barra do pirai,RJ
27123,-22.47786942872495,-43.83067578599575,barra do pirai,RJ
27123,-22.47786942872495,-43.83067578599575,barra do piraí,RJ
27143,-22.502515555305724,-43.81479770624312,barra do pirai,RJ
27123,-22.47852248713321,-43.831536999010254,barra do pirai,RJ
27130,-22.46206037499151,-43.81737873226075,barra do pirai,RJ
27155,-22.497462657246622,-43.925493033575435,vargem alegre,RJ
27110,-22.477574619250035,-43.83718278013366,barra do piraí,RJ
27197,-22.515240978088773,-44.00175270251678,pinheiral,RJ
27197,-22.512560708310982,-44.00420680010269,pinheiral,RJ
27175,-22.619172737934292,-43.88267483471676,pirai,RJ
27197,-22.521046287936947,-44.00010592931232,pinheiral,RJ
27115,-22.45758920311521,-43.82846568193151,barra do pirai,RJ
27155,-22.501725042955496,-43.92803738686913,barra do pirai,RJ
27275,-22.505659999999978,-44.121099999999956,volta redonda,RJ
27210,-22.48658414140586,-44.07508230963586,volta redonda,RJ
27253,-22.52097306874098,-44.08704441124854,volta redonda,RJ
27274,-22.501544427145244,-44.1276286588955,volta redonda,RJ
27277,-22.501226883800417,-44.132442595688225,volta redonda,RJ
27277,-22.500388561746252,-44.12477286663972,volta redonda,RJ
27253,-22.523166000000003,-44.085461725921874,volta redonda,RJ
27288,-22.46640407937563,-44.09632304440533,volta redonda,RJ
27275,-22.498105892867443,-44.116472954757946,volta redonda,RJ
27210,-22.489602463788962,-44.07292336372555,volta redonda,RJ
27283,-22.497713223458067,-44.09555816360417,volta redonda,RJ
27253,-22.51898806134223,-44.0917762790698,volta redonda,RJ
27259,-22.520385000000005,-44.106920999999986,volta redonda,RJ
27273,-22.518296035807005,-44.13428772093021,volta redonda,RJ
27277,-22.495348449961465,-44.12527158572528,volta redonda,RJ
27267,-22.527178417710182,-44.13235476449882,volta redonda,RJ
27281,-22.492820577298158,-44.1049476217035,volta redonda,RJ
27259,-22.547048175688143,-44.06993547377229,volta redonda,RJ
27288,-22.467402701915855,-44.09429134915459,volta redonda,RJ
27283,-22.49476684879766,-44.09486282689152,volta redonda,RJ
27273,-22.523096095475793,-44.13924871663103,volta redonda,RJ
27215,-22.510864749379625,-44.094657698309184,volta redonda,RJ
27279,-22.489629097697485,-44.11239432001269,volta redonda,RJ
27258,-22.531177320560943,-44.069646619626035,volta redonda,RJ
27277,-22.495348449961465,-44.12527158572528,volta redonda,RJ
27273,-22.515916798776633,-44.132826703445055,volta redonda,RJ
27258,-22.53918033166944,-44.073473794333225,volta redonda,RJ
27259,-22.520385000000005,-44.106920999999986,volta redonda,RJ
27210,-22.486532109161338,-44.073577933627924,volta redonda,RJ
27277,-22.500387471002327,-44.123480329447744,volta redonda,RJ
27274,-22.50976963113857,-44.13584471065843,volta redonda,RJ
27283,-22.498922220930204,-44.09096553442201,volta redonda,RJ
27253,-22.522039197616685,-44.08865914585376,volta redonda,RJ
27258,-22.535078108049337,-44.07646662166257,volta redonda,RJ
27258,-22.53986422675859,-44.07402463266777,volta redonda,RJ
27215,-22.509368864273796,-44.09629800360668,volta redonda,RJ
27275,-22.503701797391656,-44.1169957507646,volta redonda,RJ
27274,-22.501544427145244,-44.1276286588955,volta redonda,RJ
27281,-22.494069796554932,-44.10332738565409,volta redonda,RJ
27288,-22.466941669167277,-44.09482931640601,volta redonda,RJ
27210,-22.49067546572221,-44.076220475301504,volta redonda,RJ
27288,-22.46632090598693,-44.10942964797749,volta redonda,RJ
27288,-22.463560529834385,-44.11124502899766,volta redonda,RJ
27279,-22.48912873327947,-44.114810982514854,volta redonda,RJ
27215,-22.502887690259097,-44.091864686508195,volta redonda,RJ
27281,-22.49986175189224,-44.10905613445689,volta redonda,RJ
27210,-22.489145853453753,-44.071848204137545,volta redonda,RJ
27274,-22.51057831057762,-44.13679904079865,volta redonda,RJ
27215,-22.503632175688136,-44.09358127171218,volta redonda,RJ
27253,-22.514063156264985,-44.087522612656585,volta redonda,RJ
27277,-22.497832623925206,-44.12804701748513,volta redonda,RJ
27215,-22.510609878988976,-44.09822923688614,volta redonda,RJ
27288,-22.46617667718505,-44.10187145614073,volta redonda,RJ
27273,-22.52448438601776,-44.14256196750416,volta redonda,RJ
27275,-22.498105892867443,-44.116472954757946,volta redonda,RJ
27283,-22.493122375526525,-44.098561859426376,volta redonda,RJ
27288,-22.46617667718505,-44.10187145614073,volta redonda,RJ
27259,-22.520385000000005,-44.106920999999986,volta redonda,RJ
27267,-22.532677889260764,-44.126062119481794,volta redonda,RJ
27277,-22.495348449961465,-44.12527158572528,volta redonda,RJ
27259,-22.538616454065433,-44.065217943937874,volta redonda,RJ
27288,-22.46502438789129,-44.0961716084688,volta redonda,RJ
27275,-22.498861945322872,-44.11392973120199,volta redonda,RJ
27258,-22.530988445467106,-44.073712037191996,volta redonda,RJ
27279,-22.49325883454501,-44.11114636671266,volta redonda,RJ
27283,-22.50160362132675,-44.07682652341408,volta redonda,RJ
27253,-22.51445318290151,-44.090786195250764,volta redonda,RJ
27210,-22.48596043869596,-44.071466923982236,volta redonda,RJ
27210,-22.48913790479737,-44.066993261310074,volta redonda,RJ
27283,-22.502978979456444,-44.08267148987243,volta redonda,RJ
27215,-22.510864749379625,-44.094657698309184,volta redonda,RJ
27259,-22.520385000000005,-44.106920999999986,volta redonda,RJ
27215,-22.510864749379625,-44.094657698309184,volta redonda,RJ
27267,-22.53447213761046,-44.12604613072021,volta redonda,RJ
27277,-22.49921741909516,-44.1246937157943,volta redonda,RJ
27281,-22.499277747706184,-44.11130986733221,volta redonda,RJ
27253,-22.512440316117537,-44.087768701223375,volta redonda,RJ
27279,-22.48857829808414,-44.116626949766264,volta redonda,RJ
27259,-22.520385000000005,-44.106920999999986,volta redonda,RJ
27273,-22.5169833627884,-44.142322804582356,volta redonda,RJ
27259,-22.544139782128205,-44.07064543658029,volta redonda,RJ
27258,-22.53474575214958,-44.07638224952385,volta redonda,RJ
27279,-22.488899951997883,-44.112503711225884,volta redonda,RJ
27283,-22.50398994393789,-44.083373558283796,volta redonda,RJ
27281,-22.49986175189224,-44.10905613445689,volta redonda,RJ
27274,-22.512219903975943,-44.130223408967616,volta redonda,RJ
27274,-22.511757090732182,-44.13146356006594,volta redonda,RJ
27279,-22.484928166999964,-44.116224999999986,volta redonda,RJ
27273,-22.513958999999993,-44.1422505,volta redonda,RJ
27258,-22.5319141157309,-44.06612842131685,volta redonda,RJ
27279,-22.492923077237055,-44.112206246050675,volta redonda,RJ
27267,-22.534238194085624,-44.12675508380969,volta redonda,RJ
27283,-22.498584527612685,-44.09051231848346,volta redonda,RJ
27275,-22.505659999999978,-44.121099999999956,volta redonda,RJ
27275,-22.50550216403138,-44.11894854662705,volta redonda,RJ
27210,-22.48972697668647,-44.07573622522938,volta redonda,RJ
27274,-22.511757090732182,-44.13146356006594,volta redonda,RJ
27253,-22.52125425950717,-44.08716787024642,volta redonda,RJ
27267,-22.53007837691151,-44.12868673535693,volta redonda,RJ
27267,-22.530967030526888,-44.12926129961334,volta redonda,RJ
27281,-22.50168675068556,-44.10429451623228,volta redonda,RJ
27281,-22.49986175189224,-44.10905613445689,volta redonda,RJ
27273,-22.517893725891405,-44.130698609974345,volta redonda,RJ
27274,-22.512219903975943,-44.130223408967616,volta redonda,RJ
27281,-22.49674599835822,-44.10598258635007,volta redonda,RJ
27267,-22.526590704217792,-44.13485537861963,volta redonda,RJ
27258,-22.535078108049337,-44.07646662166257,volta redonda,RJ
27273,-22.525374258122188,-44.14035172577765,volta redonda,RJ
27267,-22.532587103525866,-44.126851363725535,volta redonda,RJ
27275,-22.50373469322379,-44.113409855242125,volta redonda,RJ
27215,-22.503710443404984,-44.09259023404365,volta redonda,RJ
27340,-22.578954580068125,-44.17887088190318,barra mansa,RJ
27330,-22.547084096351593,-44.16645757155921,barra mansa,RJ
27340,-22.582373452814313,-44.17429792590582,barra mansa,RJ
27350,-22.538988325964894,-44.18582645374644,barra mansa,RJ
27330,-22.546283709965945,-44.16962966319466,barra mansa,RJ
27338,-22.56425135966144,-44.16152944537715,barra mansa,RJ
27321,-22.52592847413301,-44.183371460223874,barra mansa,RJ
27353,-22.533116103543314,-44.21719044212935,barra mansa,RJ
27323,-22.537205949851575,-44.16649918705177,barra mansa,RJ
27340,-22.578954580068125,-44.17887088190318,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27338,-22.567701241725537,-44.16394083935273,barra mansa,RJ
27350,-22.537311530238522,-44.18522634943952,barra mansa,RJ
27338,-22.568267410208364,-44.167977324456096,barra mansa,RJ
27321,-22.530818263113858,-44.17995389938832,barra mansa,RJ
27340,-22.58075001165676,-44.17656220858096,barra mansa,RJ
27350,-22.553233135437733,-44.21081883943108,barra mansa,RJ
27338,-22.55862226005543,-44.15747206647812,barra mansa,RJ
27353,-22.53700327271427,-44.21891416667124,barra mansa,RJ
27323,-22.534867530475847,-44.169548823828634,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27330,-22.548766907008574,-44.164562296894665,barra mansa,RJ
27350,-22.543549155433038,-44.197982261584635,barra mansa,RJ
27321,-22.527283809048413,-44.17792272300767,barra mansa,RJ
27338,-22.565481956979625,-44.161672422413375,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27353,-22.537334794392724,-44.21782795327065,barra mansa,RJ
27323,-22.542399000000003,-44.167481999999985,barra mansa,RJ
27330,-22.548860077990653,-44.17205125965141,barra mansa,RJ
27338,-22.559532255612034,-44.15440625783374,barra mansa,RJ
27323,-22.538139197522277,-44.16735696725288,barra mansa,RJ
27338,-22.564456534197053,-44.16223918484484,barra mansa,RJ
27340,-22.5855536858157,-44.17898691825844,barra mansa,RJ
27330,-22.545234135726204,-44.170265577298146,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27350,-22.547914177073128,-44.20477725644876,barra mansa,RJ
27350,-22.538499360522888,-44.19691613794789,barra mansa,RJ
27330,-22.549427999999992,-44.16068699999999,barra mansa,RJ
27321,-22.52711265157059,-44.17757943486213,barra mansa,RJ
27353,-22.537398492999955,-44.274314999999945,barra mansa,RJ
27340,-22.576801850683797,-44.1813736305903,barra mansa,RJ
27350,-22.552447863626075,-44.21192035261815,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27351,-22.534163867048118,-44.210195046280795,barra mansa,RJ
27323,-22.537205949851575,-44.16649918705177,barra mansa,RJ
27338,-22.565558965577978,-44.16419640244674,barra mansa,RJ
27353,-22.53432905479086,-44.2173189805251,barra mansa,RJ
27340,-22.579378700530874,-44.17527406757463,barra mansa,RJ
27323,-22.537205949851575,-44.16649918705177,barra mansa,RJ
27321,-22.51990929821238,-44.18889638380447,barra mansa,RJ
27353,-22.54229099999999,-44.239518000000004,barra mansa,RJ
27353,-22.54229099999999,-44.239518000000004,barra mansa,RJ
27321,-22.527265389405,-44.179519101448406,barra mansa,RJ
27323,-22.537205949851575,-44.16649918705177,barra mansa,RJ
27321,-22.522548437128567,-44.18543548043739,barra mansa,RJ
27330,-22.549909657447202,-44.15861263067116,barra mansa,RJ
27353,-22.539875207110715,-44.2425282463077,barra mansa,RJ
27340,-22.576801850683797,-44.1813736305903,barra mansa,RJ
27321,-22.52683121700557,-44.17554491442307,barra mansa,RJ
27330,-22.547485613653425,-44.166871073143206,barra mansa,RJ
27350,-22.551390370428095,-44.13431179364088,barra mansa,RJ
27323,-22.537205949851575,-44.16649918705177,barra mansa,RJ
27475,-22.830012934982,-44.191614689582615,lidice,RJ
27420,-22.414529812847373,-44.27235326256947,quatis,RJ
27475,-22.831048421607555,-44.19577695467196,lidice,RJ
27475,-22.831624068867384,-44.197081791215126,lídice,RJ
27475,-22.833150723788627,-44.19223055599465,lidice,RJ
27475,-22.829574153293507,-44.19838550497093,lidice,RJ
27475,-22.820174840982478,-44.20230706947576,lidice,RJ
27475,-22.829574153293507,-44.19838550497093,lídice,RJ
27475,-22.831162726408774,-44.19573067599183,lídice,RJ
27420,-22.410943345403535,-44.27001893774996,quatis,RJ
27420,-22.413776570041893,-44.263080381106455,quatis,RJ
27420,-22.41139752859938,-44.269098567258055,quatis,RJ
27420,-22.41385488267231,-44.26298739652162,quatis,RJ
27420,-22.412082270990506,-44.2665100778935,quatis,RJ
27420,-22.412082270990506,-44.2665100778935,quatis,RJ
27420,-22.41113883184926,-44.26434775860981,quatis,RJ
27520,-22.47534899999999,-44.46199125000001,resende,RJ
27535,-22.45426647377228,-44.43570813558196,resende,RJ
27542,-22.465505923394325,-44.44600631028916,resende,RJ
27532,-22.46059781176002,-44.481391499166804,resende,RJ
27520,-22.474588736597678,-44.461725071469765,resende,RJ
27532,-22.460061038576956,-44.47813385844542,resende,RJ
27520,-22.46915931556929,-44.45882901526344,resende,RJ
27542,-22.463935211028378,-44.45070832626243,resende,RJ
27535,-22.453742419931874,-44.43281170191585,resende,RJ
27542,-22.463615389116537,-44.447484039125236,resende,RJ
27541,-22.463812737765807,-44.43675731965818,resende,RJ
27542,-22.463615389116537,-44.447484039125236,resende,RJ
27541,-22.46340730705901,-44.446132845399234,resende,RJ
27520,-22.46932267706497,-44.455615582639425,resende,RJ
27541,-22.466208185123207,-44.442012844855405,resende,RJ
27535,-22.450902883980643,-44.43784761642339,resende,RJ
27542,-22.463615389116537,-44.447484039125236,resende,RJ
27541,-22.46366103912522,-44.44499430751919,resende,RJ
27520,-22.471305903975942,-44.45814989785911,resende,RJ
27541,-22.463812737765807,-44.43675731965818,resende,RJ
27520,-22.46893590318579,-44.45592562361056,resende,RJ
27520,-22.4720985745282,-44.4601762703272,resende,RJ
27532,-22.459822798804122,-44.4781837307357,resende,RJ
27532,-22.461503675988265,-44.47946769875147,resende,RJ
27535,-22.453742419931874,-44.43281170191585,resende,RJ
27532,-22.4583146194818,-44.47871205883208,resende,RJ
27520,-22.47534899999999,-44.46199125000001,resende,RJ
27542,-22.463935211028378,-44.45070832626243,resende,RJ
27535,-22.452771111984738,-44.43428233202289,resende,RJ
27541,-22.464060150152918,-44.43757429447746,resende,RJ
27541,-22.46634450513589,-44.441291085752276,resende,RJ
27541,-22.464529040798666,-44.4372241851232,resende,RJ
